"N°","Color","Equipo Autonomo","Prioridad","Fecha apertura","Descripción anomalia","Estado actual"
"1148","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida yunto rolo 12 de estiro #G2-134A","Cerrada"
"1149","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 1 de estiro #G2-135A","Cerrada"
"1150","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 2 de estiro #G2-136A","Cerrada"
"1151","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 3 de estiro #G2-137A","Cerrada"
"1154","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 6 de estiro #G2-140A","Cerrada"
"1152","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 4 de estiro #G2-138A","Cerrada"
"1153","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 5 de estiro #G2-139A","Cerrada"
"1155","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 7 de estiro #G2-141A","Cerrada"
"1156","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 8 de estiro #G2-142A","Cerrada"
"1157","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 9 de estiro #G2-143A","Cerrada"
"1158","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 10 de estiro #G2-144A","Cerrada"
"1159","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 11 de estiro #G2-145A","Cerrada"
"1160","Roja","Calandrado","Alta","2020-01-08T23:10:10.000Z","Pérdida flexble rolo 12 de estiro #G2-146A","Cerrada"
"1173","Roja","Alimentación y Extrusión","Media","2020-01-10T23:10:10.000Z","Pérdida de aceite en cabina del extrusor. #G1-151A","Cerrada"
"1186","Roja","Servicios Auxiliares","Alta","2020-01-17T23:10:10.000Z","Bomba presenta perdida por el sello #G3-130A","Cerrada"
"1187","Roja","Servicios Auxiliares","Alta","2020-01-17T23:10:10.000Z","Bomba tiene fuga en la valvula anti retorno hay que remplazar #G3-131A","Cerrada"
"1188","Roja","Servicios Auxiliares","Alta","2020-01-17T23:10:10.000Z","Valvula de admisición esta trancada no perimite cerrar bien #G3-132A","Cerrada"
"1194","Roja","Servicios Auxiliares","Alta","2020-01-20T23:10:10.000Z","Termica de la bomba del 3par salta defecto en la termica #G3-133A","Cerrada"
"1195","Roja","Alimentación y Extrusión","Media","2020-01-22T23:10:10.000Z","Sistema para extraer planetario directamente con el puente grúa. #G1-3087","Cerrada"
"1197","Roja","Alimentación y Extrusión","Alta","2020-01-23T23:10:10.000Z","Fuelle de detector de metales con pérdida de resina. Reemplazar por original. #G1-1381","Cerrada"
"1198","Roja","Alimentación y Extrusión","Alta","2020-01-23T23:10:10.000Z","Chapón que cubre extrusor (debajo de cabina de vacío) está suelto. Se cumula suciedad. Falta aislación. #G1-139A","Cerrada"
"1199","Roja","Alimentación y Extrusión","Alta","2020-01-24T23:10:10.000Z","Fisura en el vértice del detector de metales genera pérdida de compuesto. #G1-1401","Cerrada"
"1202","Roja","Servicios Auxiliares","Alta","2020-01-25T23:10:10.000Z","Cañeria de aceite no se requiere, esta en desuso. #G3-134A","Cerrada"
"1203","Roja","Planta de Mezclado","Alta","2020-02-10T23:10:10.000Z","Reparar bomba de soplado urgente #G4-1048","Cerrada"
"1206","Roja","Planta de Mezclado","Alta","2020-02-10T23:10:10.000Z","Reparar perdidas durante soplado de silo 1 #G4-3020","Cerrada"
"1207","Roja","Planta de Mezclado","Alta","2020-02-10T23:10:10.000Z","El enfriador pierde aceite y esta se puede ver debajo del mismo. #G4-149A","Cerrada"
"1213","Roja","Planta de Mezclado","Alta","2020-02-12T23:10:10.000Z","Cambiar valvula en circuito de refrigeracion enfriador,fuga por el vastago #G4-145A","Cerrada"
"1214","Roja","Planta de Mezclado","Alta","2020-02-12T23:10:10.000Z","Reductor enfriador KM2200 con perdia de aceite #G4-148A","Cerrada"
"1215","Roja","Calandrado","Baja","2020-02-12T23:10:10.000Z","Falta cubierta de cable canal #G2-4 bis","Cerrada"
"1224","Roja","Calandrado","Alta","2020-02-20T23:10:10.000Z","La parte donde un abre los mandriles para poner o sacar bobinas de PE se encuentra sin barandas en ambos lados #G2-127","Cerrada"
"1226","Roja","Planta de Mezclado","Alta","2020-02-20T23:10:10.000Z","Manguera azul de retorno del compuesto esta rota, pierde mucho cambiarla #G4-128A","Cerrada"
"1227","Roja","Planta de Mezclado","Alta","2020-02-20T23:10:10.000Z","Valvula de derivacion del compuesto deja pasar compuesto de un silo a otro. #G4-129A","Cerrada"
"1228","Roja","Planta de Mezclado","Alta","2020-02-20T23:10:10.000Z","Perdida de compuesto por tapa de FM600 #G4-144A","Cerrada"
"1231","Roja","Calandrado","Media","2020-02-28T23:10:10.000Z","Perdida de aceite en caja del 5° par de estiro #G2-528","Cerrada"
"1232","Roja","Alimentación y Extrusión","Media","2020-02-28T23:10:10.000Z","Falta de capacitación de armado de lanza #G1-3155","Cerrada"
"1233","Roja","Calandrado","Alta","2020-02-29T23:10:10.000Z","Cable de válvula suelto sin conexión en opresor de goma final #G2-529","Cerrada"
"1234","Roja","Calandrado","Media","2020-02-29T23:10:10.000Z","Las mangueras de aire están todas conectadas por tramos y en ambiente corrosivo en rolo laminador #G2-533","Cerrada"
"1235","Roja","Calandrado","Media","2020-02-29T23:10:10.000Z","Divisor de mangueras de aire en desuso en rolos de estiro #G2-535","Cerrada"
"1236","Roja","Calandrado","Alta","2020-02-29T23:10:10.000Z","La fosa de rolos fríos tiene perdidas de agua. Se vacío a la mañana y al mediodía estaba llena de nuevo #G2-536","Cerrada"
"1238","Roja","Planta de Mezclado","Alta","2020-03-04T23:10:10.000Z","Ampliar la superficie de venteo de silo 1 #G4-10007","Abierta"
"1237","Roja","Planta de Mezclado","Alta","2020-03-04T23:10:10.000Z","El silo 1 tiene presion en exceso durante el transporte y la manga colocada en el caño de acero inoxidale de 3In solo tiene la boca con superficie de filtrado, no tiene canasto para la mnaga que lleva. #G4-10006","Abierta"
"1240","Roja","Planta de Mezclado","Alta","2020-03-05T23:10:10.000Z","Las mangas de venteo del silo "" se salen por exceso de presion y se llenan de compuesto bloqueando el venteo #G4-10008","Abierta"
"1239","Roja","Planta de Mezclado","Alta","2020-03-05T23:10:10.000Z","La manguera del silo 2 que ventea desde valvula esta unida con caño haciendo las veces de union doble pero pierde en forma continua. #G4-10005","Abierta"
"1243","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","Perdida de aceite por una de las llaves  #G2-69","Cerrada"
"1247","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","Flexible de rolo estiro pierde aceite #G2-83","Cerrada"
"1248","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","Cable corrugado colgado con precinto debajo de caja de rolos estiro #G2-84","Cerrada"
"1256","Roja","Calandrado","Alta","2020-03-29T23:10:10.000Z","Los visores de la caja de rolos estiro están rotos #G2-543","Cerrada"
"1257","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","Instalación y fijación de luminaria incorrecta en debobinador #G2-545","Cerrada"
"1261","Roja","Calandrado","Alta","2020-03-29T23:10:10.000Z","El alargue para enchufar el reflector es un cable suelto sin recubrimiento para temperatura en fosa rolos #G2-802","Cerrada"
"1262","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","Cable roto en cabina de extracción de gases #G2-805","Cerrada"
"1263","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","Cambiar acrílico portón bobinadores #G2-851","Cerrada"
"1264","Roja","Calandrado","Alta","2020-03-29T23:10:10.000Z","Las mangueras tienen como tapón tornillos en campana de aceite. Colocar válvula para descargas  #G2-852","Cerrada"
"1265","Roja","Calandrado","Alta","2020-03-29T23:10:10.000Z","Flexibles rolo de frio son un caos. Corregir #G2-856","Abierta"
"1267","Roja","Calandrado","Alta","2020-03-29T23:10:10.000Z","Rolo banana + corte, juego en rodamientos. Cambiar rodamiento y verificar eje #G2-902","Cerrada"
"1266","Roja","Calandrado","Media","2020-03-29T23:10:10.000Z","En centralina izquierda. Cableado en el piso. Colocar caño con soporte/bandeja , etc. para poder limpiar #G2-900","Abierta"
"1270","Roja","Alimentación y Extrusión","Alta","2020-03-31T23:10:10.000Z","Pérdida de aceite en motor de extrusor. #G1-126A","Cerrada"
"1268","Roja","Calandrado","Alta","2020-03-29T23:10:10.000Z","Juego en rodamiento. Cambiar y verificar eje #G2-962","Cerrada"
"1295","Roja","Planta de Mezclado","Media","2020-04-24T23:10:10.000Z","Caño de 100 mm en desuso #G4-124A","Cerrada"
"1298","Roja","Planta de Mezclado","Media","2020-04-29T23:10:10.000Z","Soldar una varilla roscada por detrás de la tapa para poder enganchar la tapa de la  #G4-D1016","Cerrada"
"1299","Roja","Planta de Mezclado","Alta","2020-04-29T23:10:10.000Z","Cuando uno abre la puerta se cae. Peligro de golpe #G4-D1038","Cerrada"
"1305","Roja","Planta de Mezclado","Alta","2020-05-02T23:10:10.000Z","Descarga de blanco flojo (roto) #G4-D1011","Cerrada"
"1306","Roja","Planta de Mezclado","Alta","2020-05-02T23:10:10.000Z","Tolva en malas condiciones #G4-D1012","Cerrada"
"1309","Roja","Alimentación y Extrusión","Media","2020-05-04T23:10:10.000Z","Pierde compuesto por la chapa de la reducción del detector de metales. #G1-1137","Cerrada"
"1311","Roja","Alimentación y Extrusión","Media","2020-05-10T23:10:10.000Z","Falta escalera para operar los carros de compuesto al *ilegible*. #G1-1131","Cerrada"
"1313","Roja","Calandrado","Alta","2020-05-12T23:10:10.000Z","Rugosidad 1° de estiro fuera de std #G2-1032","Cerrada"
"1314","Roja","Calandrado","Alta","2020-05-12T23:10:10.000Z","Perdida de agua cae en fosa colectora #G2-1033","Cerrada"
"1315","Roja","Calandrado","Alta","2020-05-12T23:10:10.000Z","Perdida de aceite primer par de estiro #G2-1034","Cerrada"
"1316","Roja","Calandrado","Alta","2020-05-12T23:10:10.000Z","Perdida de aceite rolo superior #G2-1035","Cerrada"
"1349","Roja","Servicios Auxiliares","Alta","2020-05-12T23:10:10.000Z","tablero abierto, faltan trabas y tapa torcida (calentador BR estiro) #G3-D1028","Cerrada"
"1350","Roja","Servicios Auxiliares","Alta","2020-05-12T23:10:10.000Z","tablero abierto, faltan identificacion (caja de bomba rolo) #G3-D1029","Cerrada"
"1351","Roja","Servicios Auxiliares","Baja","2020-05-12T23:10:10.000Z","No cierra la tapa (rolos laminadores) #G3-D1030","Cerrada"
"1352","Roja","Alimentación y Extrusión","Media","2020-05-12T23:10:10.000Z","Manguera de bomba de vacío de la cabina está sobre el piso. #G1-D1040","Cerrada"
"1353","Roja","Servicios Auxiliares","Baja","2020-05-12T23:10:10.000Z","Perdida de agua (estacion de frio) #G3-D1041","Cerrada"
"1354","Roja","Calandrado","Media","2020-05-14T23:10:10.000Z","Restaurar sistema automático de calentamiento de los rolos laminadores #G2-1009","Abierta"
"1363","Roja","Alimentación y Extrusión","Alta","2020-05-30T23:10:10.000Z","Fuga de aceite por bomba lubricación reductor. #G1-125A","Cerrada"
"1367","Roja","Calandrado","Alta","2020-06-04T23:10:10.000Z","No funciona titán #G2-1010","Cerrada"
"1368","Roja","Calandrado","Alta","2020-06-04T23:10:10.000Z","Se frenó 5to par de estiro (rolo fijo) #G2-1013","Cerrada"
"1373","Roja","Servicios Auxiliares","Alta","2020-06-08T23:10:10.000Z","Valvula deteriorada1 1/2 #G3-1132","Cerrada"
"1374","Roja","Servicios Auxiliares","Alta","2020-06-08T23:10:10.000Z","Valvula deteriorada1 1/2 #G3-1133","Cerrada"
"1375","Roja","Servicios Auxiliares","Alta","2020-06-08T23:10:10.000Z","Valvula deteriorada1 1/2 #G3-1134","Cerrada"
"1376","Roja","Servicios Auxiliares","Alta","2020-06-08T23:10:10.000Z","Valvula deteriorada1 1/2 #G3-1135","Cerrada"
"1377","Roja","Servicios Auxiliares","Media","2020-06-08T23:10:10.000Z","Cables en desuso no se usan como tomas #G3-1136","Cerrada"
"1398","Roja","Calandrado","Alta","2020-06-17T23:10:10.000Z","Pérdida de agua supuesta manguera rolo 3 - filtra agua a la fosa #G2-3049","Cerrada"
"1400","Roja","Calandrado","Alta","2020-06-17T23:10:10.000Z","Mangueras de aceite de los rolos de estiro rotas. #G2-3052","Cerrada"
"1399","Roja","Calandrado","Alta","2020-06-17T23:10:10.000Z","Cabezal rolo de estiro pierde aceite #G2-3051","Cerrada"
"1406","Roja","Servicios Auxiliares","Media","2020-06-17T23:10:10.000Z","Soporte puede golpear operarios #G3-D1404","Cerrada"
"1417","Roja","Planta de Mezclado","Alta","2020-06-18T23:10:10.000Z","Manga de silo resina. Reparar #G4-3062","Cerrada"
"1427","Roja","Calandrado","Alta","2020-06-24T23:10:10.000Z","Cambio rolo tractor #G2-1045","Cerrada"
"1428","Roja","Calandrado","Alta","2020-06-24T23:10:10.000Z","Pérdida de aceite rolos de estiro 1º, 2º, 3º #G2-1046","Cerrada"
"1429","Roja","Calandrado","Media","2020-06-24T23:10:10.000Z","Modificar defensa nip rolo goma #G2-1047","Cerrada"
"1447","Roja","Calandrado","Alta","2020-07-01T23:10:10.000Z","Perdida flexible aceite hidraulico rolo medio lado traccion  #G2-1052","Cerrada"
"1449","Roja","Calandrado","Alta","2020-07-01T23:10:10.000Z","Perdida flexible aciete hidraulico rolo inferior lado traccion  #G2-1054","Cerrada"
"1450","Roja","Calandrado","Alta","2020-07-01T23:10:10.000Z","Perdida flexible aceite hidraulico rolo inferior lado operador #G2-1055","Cerrada"
"1448","Roja","Calandrado","Alta","2020-07-01T23:10:10.000Z","Perdida flexible aceite hidraulico rolo medio lado operador #G2-1053","Cerrada"
"1454","Roja","Servicios Auxiliares","Baja","2020-07-01T23:10:10.000Z","Soporte en desuso #G3-D1016","Cerrada"
"1455","Roja","Servicios Auxiliares","Baja","2020-07-01T23:10:10.000Z","Soporte en desuso #G3-D1017","Cerrada"
"1456","Roja","Servicios Auxiliares","Baja","2020-07-01T23:10:10.000Z","Soporte en desuso #G3-D1018","Cerrada"
"1457","Roja","Servicios Auxiliares","Baja","2020-07-01T23:10:10.000Z","Soporte en desuso #G3-D1019","Cerrada"
"1458","Roja","Servicios Auxiliares","Baja","2020-07-01T23:10:10.000Z","Soporte en desuso #G3-D1020","Cerrada"
"1459","Roja","Servicios Auxiliares","Baja","2020-07-01T23:10:10.000Z","Soporte en desuso #G3-D1021","Cerrada"
"1465","Roja","Servicios Auxiliares","Media","2020-07-07T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-116A","Cerrada"
"1466","Roja","Servicios Auxiliares","Media","2020-07-07T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-117A","Cerrada"
"1467","Roja","Servicios Auxiliares","Media","2020-07-07T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-118A","Cerrada"
"1468","Roja","Servicios Auxiliares","Media","2020-07-07T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-119A","Cerrada"
"1471","Roja","Planta de Mezclado","Media","2020-07-15T23:10:10.000Z","Falta pasamano de protección  #G4-1047","Cerrada"
"1472","Roja","Alimentación y Extrusión","Baja","2020-07-15T23:10:10.000Z","Circuito de enfrimiento: Primera válvula tiene una pérdida de agua al girarla. Posiblemente falte el O'ring. #G1-1051","Cerrada"
"1476","Roja","Calandrado","Media","2020-07-15T23:10:10.000Z","Rolo pasaje a la salida del medidor de espesor frenado #G2-109AA","Cerrada"
"1483","Roja","Alimentación y Extrusión","Media","2020-07-22T23:10:10.000Z","Pérdida de aceite en fosa de flexibles de aceite. #G1-D1026","Cerrada"
"1496","Roja","Alimentación y Extrusión","Alta","2020-07-23T23:10:10.000Z","Falta soporte de manguera en el sistema de mangueras extrusor/compuesto. #G1-D1023","Cerrada"
"1497","Roja","Alimentación y Extrusión","Baja","2020-07-23T23:10:10.000Z","Vidrio de la cabina de vacío quebrado y opaco. Dificulta el control visual. #G1-D1025","Abierta"
"1507","Roja","Servicios Auxiliares","Media","2020-07-31T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-1045","Cerrada"
"1508","Roja","Servicios Auxiliares","Media","2020-07-31T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-1046","Cerrada"
"1509","Roja","Servicios Auxiliares","Media","2020-07-31T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-1048","Cerrada"
"1510","Roja","Servicios Auxiliares","Media","2020-07-31T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-1049","Cerrada"
"1511","Roja","Servicios Auxiliares","Media","2020-07-31T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-1050","Cerrada"
"1513","Roja","Servicios Auxiliares","Media","2020-07-31T23:10:10.000Z","Falta identificacion valvula abierta / cerrada #G3-A1045","Cerrada"
"1523","Roja","Calandrado","Alta","2020-08-04T23:10:10.000Z","Chapón ubicado en silo 2 en sector de pinza de puesta a tierra presenta riesgo de lesión #G2-D1017","Abierta"
"1524","Roja","Calandrado","Alta","2020-08-04T23:10:10.000Z","Pérdida de resina por junta en caño elevación silo 1. Cambiar junta de silo 1 y controlar silo 2 #G2-d1056","Abierta"
"1526","Roja","Calandrado","Alta","2020-08-05T23:10:10.000Z","Riesgo de atrapamiento cuando se lamina en linea - modificar pasaje  #G2-1044","Abierta"
"1533","Roja","Planta de Mezclado","Alta","2020-08-06T23:10:10.000Z","Carro de compuesto no cierra la tapa y la boca de registro esta rota #G4-D1073","Cerrada"
"1532","Roja","Calandrado","Alta","2020-08-06T23:10:10.000Z","Reralizar Std de limpieza y mto de patines en los bobinadores de calandra  #G2-D1056","Abierta"
"1538","Roja","Alimentación y Extrusión","Alta","2020-08-11T23:10:10.000Z","Verificar OT 3986. #G1-D1058","Cerrada"
"1539","Roja","Planta de Mezclado","Alta","2020-08-11T23:10:10.000Z","OT 3699 #G4-D1059","Cerrada"
"1540","Roja","Calandrado","Alta","2020-08-11T23:10:10.000Z","Control OT 3920 #G2-D1060","Abierta"
"1541","Roja","Calandrado","Alta","2020-08-11T23:10:10.000Z","Control OT 3924 #G2-D1061","Abierta"
"1542","Roja","Calandrado","Alta","2020-08-11T23:10:10.000Z","Verificar parámetros OT 3963 #G2-D1062","Abierta"
"1544","Roja","Calandrado","Alta","2020-08-11T23:10:10.000Z","Controlar rugosidad - OT 3915 #G2-D1063","Abierta"
"1545","Roja","Calandrado","Alta","2020-08-11T23:10:10.000Z","Control OT 3906 #G2-D1063A","Abierta"
"1543","Roja","Planta de Mezclado","Alta","2020-08-11T23:10:10.000Z","Control OT 3973 #G4-D1062 A","Cerrada"
"1546","Roja","Calandrado","Alta","2020-08-11T23:10:10.000Z","Control OT 3998 #G2-D1064","Abierta"
"1548","Roja","Alimentación y Extrusión","Alta","2020-08-13T23:10:10.000Z","Toma corriente debajo del tornillo extrusor (motor) pegado con cinta. #G1-1072","Cerrada"
"1549","Roja","Alimentación y Extrusión","Alta","2020-08-13T23:10:10.000Z","Cabezal extrusor. Termocupla 1 no tiene soporte que le de sujeción. Revisar todos. #G1-1138","Cerrada"
"1550","Roja","Alimentación y Extrusión","Alta","2020-08-13T23:10:10.000Z","Tomacorriente debajo del tornillo extrusor pegado con cinta. #G1-1142","Cerrada"
"1551","Roja","Planta de Mezclado","Alta","2020-08-13T23:10:10.000Z","El guardapie de la planta de mezclado en el 3er piso esta doblado y con saliente a sector carga de aditivos con riesgo de golpe en cabeza #G4-1189","Cerrada"
"1554","Roja","Planta de Mezclado","Alta","2020-08-13T23:10:10.000Z","Perdida de …en union del silo topa #G4-D1068","Cerrada"
"1564","Roja","Calandrado","Alta","2020-08-21T23:10:10.000Z","Se deposita aceite en UPN - Contener para que drene #G2-D1068","Abierta"
"1567","Roja","Calandrado","Alta","2020-08-25T23:10:10.000Z","Limpieza parrila de estiro #G2-D1075","Cerrada"
"1577","Roja","Calandrado","Alta","2020-08-26T23:10:10.000Z","Flushing 5to par de estiro p/ mejorar transferencia termica #G2-D1076","Cerrada"
"1578","Roja","Calandrado","Alta","2020-08-26T23:10:10.000Z","Pulido rolo superior #G2-D1077","Cerrada"
"1579","Roja","Alimentación y Extrusión","Alta","2020-08-26T23:10:10.000Z","Pérdida tapa alimentador. Reforzar. Extremos laterales de la tapa. #G1-D1077","Cerrada"
"1580","Roja","Calandrado","Alta","2020-08-26T23:10:10.000Z","limpieza rolo superior #G2-D1078","Cerrada"
"1582","Roja","Planta de Mezclado","Alta","2020-08-31T23:10:10.000Z","Falta protección, reemplazar chapas y fabricar defensa #G4-D1074","Cerrada"
"1585","Roja","Servicios Auxiliares","Media","2020-09-01T23:10:10.000Z","Manguera rota con perdida #G3-D1071","Cerrada"
"1586","Roja","Alimentación y Extrusión","Media","2020-09-01T23:10:10.000Z","Colocar protección para que no se manipule controlador. #G1-D1072","Cerrada"
"1587","Roja","Alimentación y Extrusión","Media","2020-09-01T23:10:10.000Z","Puerta no permite bajar con seguridad. (puerta de ingreso al segundo piso) #G1-D1075","Abierta"
"1588","Roja","Alimentación y Extrusión","Media","2020-09-01T23:10:10.000Z","Puerta no permite operar desplazarla hacia adentro. Posición. Puerta ingreso primer piso. #G1-D1076","Cerrada"
"1589","Roja","Servicios Auxiliares","Alta","2020-09-04T23:10:10.000Z","Falla seleccionadora no deja cortar usando el pedal de seguridad #G3-110A","Cerrada"
"1590","Roja","Servicios Auxiliares","Alta","2020-09-04T23:10:10.000Z","Falta de morza para fijar el objeto a perforar, riesgo de golpe #G3-111A","Cerrada"
"1592","Roja","Servicios Auxiliares","Alta","2020-09-09T23:10:10.000Z","Falta pedal de seguridad #G3-113A","Cerrada"
"1591","Roja","Alimentación y Extrusión","Media","2020-09-05T23:10:10.000Z","Fabricar porta filtro para el sistema de enfriamiento de motor del planetario. #G1-1043","Cerrada"
"1593","Roja","Servicios Auxiliares","Media","2020-09-10T23:10:10.000Z","Cable suelto en desuso #G3-1042","Cerrada"
"1594","Roja","Servicios Auxiliares","Media","2020-09-10T23:10:10.000Z","Cable suelto en desuso #G3-3053","Cerrada"
"1595","Roja","Servicios Auxiliares","Media","2020-09-10T23:10:10.000Z","Cable suelto en desuso #G3-3054","Cerrada"
"1599","Roja","Calandrado","Alta","2020-09-15T23:10:10.000Z","Camara pinchado y roscas rotas (mordaza) #G2-114 A","Cerrada"
"1600","Roja","Calandrado","Alta","2020-09-15T23:10:10.000Z","Camara pinchado y roscas rotas (mordaza) #G2-115 A","Cerrada"
"1601","Roja","Alimentación y Extrusión","Alta","2020-09-16T23:10:10.000Z","Baranda sin broca (?) y doblada. #G1-3076","Cerrada"
"1602","Roja","Planta de Mezclado","Media","2020-09-17T23:10:10.000Z","Falta perno de bisagra #G4-D1065","Cerrada"
"1603","Roja","Alimentación y Extrusión","Alta","2020-09-17T23:10:10.000Z","Broca saliente con peligro de ruptura de ruedas y tropezón (frente al molino de refile). #G1-D1067","Cerrada"
"1604","Roja","Calandrado","Alta","2020-09-17T23:10:10.000Z","Brocas salientes peligro de tropiezo, ruptura de ruedas #G2-D1068","Cerrada"
"1609","Roja","Servicios Auxiliares","Baja","2020-09-18T23:10:10.000Z","Cable en desuso #G3-D1066","Abierta"
"1605","Roja","Planta de Mezclado","Media","2020-09-17T23:10:10.000Z","Clan fuera de uso #G4-D1069","Cerrada"
"1610","Roja","Calandrado","Alta","2020-09-18T23:10:10.000Z","Flushing rolo superior #G2-D1074","Cerrada"
"1618","Roja","Planta de Mezclado","Media","2020-10-01T23:10:10.000Z","Caño de agua del intercambiador roto #G4-3056","Cerrada"
"1617","Roja","Servicios Auxiliares","Alta","2020-10-01T23:10:10.000Z","Bomba de agua perdida por sello #G3-3055","Cerrada"
"1625","Roja","Planta de Mezclado","Alta","2020-10-02T23:10:10.000Z","Cañeria deteriorada con picaduras #G4-3057","Cerrada"
"1627","Roja","Planta de Mezclado","Alta","2020-10-14T23:10:10.000Z","Falta de repuesto de filtro. Utiliza otra medida. Adaptar rarilla roscada de soporte de filtro para usar las 2 medidas #G4-D1079","Cerrada"
"1633","Roja","Planta de Mezclado","Alta","2020-10-22T23:10:10.000Z","Rotura de reja de playa de molino #G4-3027","Cerrada"
"1636","Roja","Alimentación y Extrusión","Alta","2020-10-24T23:10:10.000Z","Pérdida de compuesto en manguera. #G1-2001","Cerrada"
"1637","Roja","Alimentación y Extrusión","Alta","2020-10-24T23:10:10.000Z","Pérdida en la tapa del transitube. #G1-2052","Cerrada"
"1638","Roja","Alimentación y Extrusión","Alta","2020-10-24T23:10:10.000Z","Pérdida de recuperado en manguera. #G1-2055","Cerrada"
"1639","Roja","Alimentación y Extrusión","Alta","2020-10-25T23:10:10.000Z","Bandeja de desagote de aceite tiene una pérdida. #G1-2003","Cerrada"
"1641","Roja","Planta de Mezclado","Alta","2020-10-25T23:10:10.000Z","Colocar paneles acusticos faltantes #G4-112A","Cerrada"
"1642","Roja","Calandrado","Alta","2020-10-26T23:10:10.000Z","Defensa rota y le falta longitud. Reparar y modificar #G2-1042","Cerrada"
"1643","Roja","Calandrado","Alta","2020-10-28T23:10:10.000Z","Pérdida de aceite en moto reductor tolva de compuesto #G2-1","Cerrada"
"1646","Roja","Calandrado","Alta","2020-10-28T23:10:10.000Z","Colocar extractor de vapores zona inferior fosa #G2-4","Abierta"
"1651","Roja","Calandrado","Alta","2020-10-28T23:10:10.000Z","Reparar fuga de agua fosa lado tracción #G2-11","Cerrada"
"1658","Roja","Calandrado","Media","2020-10-28T23:10:10.000Z","Anular dos desagotes de campana de extracción #G2-","Cerrada"
"1659","Roja","Calandrado","Media","2020-10-28T23:10:10.000Z","Colocar niveles en mangueras de desagotes #G2-","Cerrada"
"1660","Roja","Calandrado","Baja","2020-10-28T23:10:10.000Z","Hacer LUP de operación mangueras de desagotes #G2-","Cerrada"
"1665","Roja","Calandrado","Media","2020-10-28T23:10:10.000Z","Eje posicionador de hojas fuera de condición básica (reparación precaria) #G2-","Abierta"
"1667","Roja","Calandrado","Media","2020-10-28T23:10:10.000Z","Modificar guía de refile para que no pegue en la puerta del molino de refile #G2-","Cerrada"
"1668","Roja","Calandrado","Baja","2020-10-28T23:10:10.000Z","Reparar defensas laterales cortadora de hojas #G2-","Cerrada"
"1671","Roja","Calandrado","Media","2020-10-28T23:10:10.000Z","Reparar extremo de campana de extracción (sellar para evitar goteo) #G2-","Abierta"
"1672","Roja","Calandrado","Media","2020-10-28T23:10:10.000Z","Colocar rolo pasaje oscilador #G2-","Abierta"
"1684","Roja","Planta de Mezclado","Media","2020-10-30T23:10:10.000Z","Asa de pala de pasar compuesto partida #G4-3058","Cerrada"
"739","Roja","Alimentación y Extrusión","Alta","2020-11-01T03:42:36.326Z","Chapones del piso doblados, provocando desnivel. Peligro de caída. #G1-1141","Cerrada"
"740","Roja","Alimentación y Extrusión","Alta","2020-11-01T03:42:36.679Z","Chapones del piso doblados provocando desnivel, y peligro de caída. G#1-1042","Cerrada"
"741","Roja","Alimentación y Extrusión","Alta","2020-11-01T03:42:36.505Z","Chapones doblados, provocando desnivel. Peligro de caída. #G1-D1013","Cerrada"
"742","Roja","Alimentación y Extrusión","Media","2020-11-01T03:42:36.491Z","Pérdida de aceite en motor reductor tolva. #G1-2002","Cerrada"
"743","Roja","Alimentación y Extrusión","Alta","2021-01-16T01:39:57.599Z","1","Cerrada"
"743","Roja","Planta de Mezclado","Alta","2021-01-20T15:29:20.709Z","Fisura en cañería descarga de aditivo del silo 54 generando perdida, soldar.","Cerrada"
